recipe_id,search_term
429662,dessert
453270,italian
453270,healthy
453270,pizza
453270,low-fat
453270,dinner
519007,pork
519007,dinner
520745,indian
520745,soup
527449,appetizer
527449,side
527449,low-carb
533257,dinner
533257,low-carb
533257,italian
533284,breakfast
533284,dessert
17326,pork
26502,thai
26502,dinner
37278,dinner
37278,italian
91373,low-carb
91373,lunch
93289,appetizer
93289,indian
93289,dinner
93289,shrimp
127876,sandwich
127876,roast
127876,beef
127876,lunch
145769,dinner
145769,sandwich
145769,lunch
157806,dessert
62879,indian
62879,dinner
62879,vegetarian
180884,cookie
180884,dessert
180884,dinner
268137,rice
268137,low-calorie
268137,low-sodium
268137,healthy
268137,low-fat
274902,dessert
274902,casserole
274902,dinner
274902,side
280036,low-calorie
280036,low-sodium
280036,healthy
280036,low-carb
280036,low-fat
284528,dinner
352652,dinner
352652,light
352652,chicken
362188,low-sodium
362188,low-calorie
362188,salad
362188,dessert
362188,sugar-free
402887,rice
402887,soup
402887,vegetarian
405721,appetizer
416058,chicken
445089,healthy
445089,low-calorie
445089,low-sodium
445089,low-carb
451435,dessert
466673,low-calorie
466673,low-sodium
466673,low-carb
494285,low-calorie
494285,low-sodium
494285,healthy
494285,low-carb
494285,low-fat
494285,dinner
494285,cuban
494285,soup
494285,chicken
496543,dinner
496543,chicken
505603,sandwich
505603,lunch
522954,lunch
522954,salad
16651,low-calorie
16651,low-sodium
16651,low-carb
16651,irish
16651,english
16651,breakfast
16651,scottish
17223,appetizer
17223,dinner
37611,low-calorie
37611,lunch
37611,low-sodium
37611,healthy
37611,low-carb
37611,snack
54747,dessert
54747,vegetarian
56443,soup
56443,lactose-free
56443,vegan
56443,vegetarian
79813,lunch
79813,german
79813,appetizer
79813,bread
79813,snack
100243,low-calorie
100243,low-carb
149879,appetizer
149879,lunch
149879,low-sodium
149879,snack
154323,cookie
154323,dessert
166327,seafood
166327,soup
168334,diabetic
416235,dessert
186838,dinner
211395,side
265809,healthy
298291,healthy
298291,side
298291,salad
305068,dinner
305068,vegetarian
360468,healthy
360468,low-calorie
360468,low-fat
360468,low-sodium
372200,diabetic
372200,dinner
372200,vegetarian
372200,pasta
479042,healthy
479042,mexican
479042,dinner
479042,chicken
486061,mexican
503010,southern
503010,creole
505391,casserole
505391,dinner
524074,appetizer
534334,side
534334,chicken
20903,dinner
20903,italian
20903,pasta
20903,baked
22338,healthy
22338,low-fat
22338,low-sodium
25377,dessert
25377,diabetic
27827,southern
27827,vegetarian
27827,lunch
27827,dessert
46625,southern
46625,dinner
46625,low-calorie
46625,shrimp
76857,dinner
152868,dessert
157646,dessert
157646,dinner
158940,breakfast
158940,bread
179910,bread
179910,southern
179910,dinner
179910,vegetarian
202049,vegetarian
202049,vegan
202049,salad
224897,cookie
224897,dessert
224897,lunch
224897,snack
226882,dinner
236836,low-calorie
236836,low-sodium
236836,dessert
236836,low-carb
236836,breakfast
329728,healthy
329728,bread
335121,side
335121,dinner
335121,low-carb
379802,appetizer
379802,greek
390542,cookie
390542,dessert
390542,low-calorie
414372,healthy
438252,dinner
438252,beef
468315,diabetic
468315,low-calorie
468315,low-sodium
468315,healthy
468315,low-carb
468315,low-fat
468315,soup
468315,barbecue
468315,chicken
469412,dessert
469412,pie
514375,low-sodium
514375,vegetarian
514375,dessert
514375,healthy
514375,snack
12123,dessert
12123,dinner
12123,baked
21155,vegetarian
21155,healthy
21155,indian
21155,dinner
21155,bread
34824,dinner
34824,italian
36177,dinner
46438,dinner
121861,dessert
121861,low-sodium
128751,bread
128751,dessert
128751,dinner
128751,low-sodium
146155,vegetarian
146155,salad
148644,appetizer
148644,dinner
163926,dinner
168875,diabetic
168875,side
168875,dinner
168875,southern
168875,breakfast
170167,dessert
170167,quick
201796,side
201796,dinner
201796,italian
201796,pasta
234753,healthy
234753,low-calorie
234753,low-fat
234753,low-sodium
239505,dessert
261990,appetizer
261990,french
261990,dinner
296860,appetizer
296860,healthy
296860,dinner
296860,moroccan
330913,mexican
330913,dinner
368083,low-calorie
368083,low-sodium
368083,healthy
368083,low-carb
368083,side
368083,dairy-free
387546,dinner
387546,low-carb
387546,beef
388866,casserole
388866,dinner
405690,low-calorie
405690,low-carb
405690,low-fat
405690,dinner
405690,chicken
408073,dessert
408073,pork
408073,dinner
416947,low-sodium
416947,italian
416947,pasta
416947,healthy
416947,dinner
416947,shrimp
460566,lunch
466059,low-calorie
466059,vegetarian
466059,low-carb
466059,soup
466059,vegan
492321,healthy
492321,dessert
516446,lunch
516446,salad
10208,lunch
10208,dessert
10208,dinner
10208,cake
10208,southern
12256,healthy
12256,dessert
12256,low-sodium
15826,breakfast
15826,bread
15826,lunch
64119,low-calorie
64119,vegetarian
64119,lunch
64119,healthy
64119,low-carb
64119,appetizer
64119,side
64119,low-fat
64119,dinner
64119,vegan
18146,cake
18146,dessert
18146,vegetarian
50203,dinner
54483,appetizer
54483,low-sodium
54483,low-carb
63436,dessert
63436,pie
67601,lunch
67601,appetizer
67601,mexican
67601,dinner
67601,snack
85910,dessert
85910,italian
133548,dessert
133548,pudding
133548,rice
133548,low-sodium
142845,pork
142845,dinner
188422,casserole
188422,dinner
188422,lunch
205005,healthy
205005,dinner
205005,low-sodium
284079,low-calorie
284079,low-sodium
284079,low-carb
284079,salad
285062,dinner
285062,low-sodium
285062,vegetarian
289962,dessert
289962,low-sodium
323675,low-calorie
323675,low-sodium
323675,vegetarian
323675,healthy
323675,low-carb
323675,indian
323675,low-fat
323675,dinner
324302,low-calorie
324302,low-sodium
324302,vegetarian
324302,dessert
324302,healthy
324302,gluten-free
324302,low-fat
328702,dessert
328702,pie
142859,low-fat
142859,low-sodium
142859,vegetarian
332741,side
332741,rice
332741,dinner
390351,side
390351,low-calorie
390351,low-carb
400598,dessert
400598,low-sodium
429673,chinese
429673,salad
432171,dessert
432171,lunch
432171,snack
441664,bread
453824,appetizer
453824,dinner
458140,french
458140,breakfast
465478,cake
465478,dessert
469386,low-calorie
469386,low-sodium
469386,healthy
469386,low-carb
469386,casserole
469386,low-fat
469386,dinner
482607,breakfast
482607,pie
482607,dinner
490325,side
490325,dinner
490325,low-calorie
490325,low-carb
498333,casserole
498333,dinner
498333,pasta
498333,chicken
7917,breakfast
7917,low-calorie
7917,low-sodium
37967,dinner
37967,caribbean
37967,chicken
52486,dinner
52486,italian
52486,chicken
59755,healthy
59755,low-fat
59755,low-calorie
59755,dinner
89294,breakfast
89294,low-carb
91846,appetizer
91846,low-carb
105125,healthy
105125,dessert
123835,appetizer
123835,dinner
123835,vegetarian
145070,roast
145070,dinner
145070,low-sodium
145070,low-carb
162243,breakfast
162243,lunch
162243,snack
218494,dessert
219502,low-calorie
219502,low-sodium
219502,healthy
219502,low-carb
219502,side
219502,southern
232567,rice
232567,low-calorie
232567,healthy
232567,side
232567,low-fat
241678,dessert
241678,low-sodium
283755,shrimp
295555,cake
295555,dessert
295555,dinner
313035,dinner
313035,low-carb
313035,chicken
339598,appetizer
339598,dinner
340331,dinner
341969,cake
341969,dessert
341969,dinner
351967,bread
365581,bread
374776,sandwich
374776,italian
374776,lunch
374776,dinner
374776,chicken
382594,lunch
382594,salad
390510,cake
390510,dessert
411236,vegetarian
430580,southern
430580,soup
430580,vegetarian
443372,dessert
443372,pie
452895,cookie
452895,dessert
452895,gluten-free
452895,dairy-free
452895,lactose-free
479357,diabetic
479357,lunch
479357,salad
482030,dinner
482030,low-carb
482030,chicken
528835,side
528835,casserole
528835,dinner
531797,appetizer
531797,mexican
4674,dessert
4674,pudding
4674,quick
6719,lunch
37488,cookie
37488,dessert
37488,low-sodium
45246,chicken
45246,dinner
45246,baked
100119,mexican
100119,salad
113663,low-calorie
113663,low-sodium
113663,healthy
113663,low-fat
113663,breakfast
145158,lunch
190537,roast
190537,dinner
198803,cake
198803,dessert
214738,low-sodium
214738,dessert
214738,german
214738,dinner
214738,cake
215003,dinner
233778,appetizer
233778,french
233778,dinner
233778,shrimp
236739,dessert
236739,low-sodium
246177,appetizer
246177,healthy
253522,low-calorie
253522,healthy
253522,pork
253522,side
253522,dinner
260805,casserole
260805,dinner
260805,chicken
266024,low-sodium
266024,dessert
266024,side
266024,vegetarian
284343,breakfast
284343,low-calorie
284343,low-sodium
284343,low-carb
304977,appetizer
304977,lunch
304977,snack
304977,dinner
316664,healthy
316664,low-fat
316664,low-sodium
326256,dinner
326256,vegetarian
326256,salad
375138,caribbean
375138,low-sodium
375138,vegetarian
375138,dessert
375138,healthy
375138,low-fat
375138,pudding
375138,cuban
381663,dinner
381663,low-carb
383658,dinner
383658,low-carb
383658,chicken
386881,breakfast
411361,low-calorie
411361,healthy
411361,low-carb
411361,appetizer
411361,low-fat
411361,shrimp
422942,vegetarian
432723,dessert
432723,low-sodium
435419,cake
435419,dessert
435419,appetizer
436461,appetizer
436461,dinner
436461,low-carb
436461,baked
484479,diabetic
484479,vegetarian
484479,noodles
484479,korean
484479,dinner
23629,pork
23629,dinner
29371,healthy
29371,dessert
32385,dinner
32385,lunch
37413,dinner
37413,low-carb
37413,beef
48061,dessert
48061,side
48061,casserole
48061,dinner
48061,southern
74721,cake
74721,dessert
85824,soup
113224,low-sodium
113224,low-calorie
113224,vegetarian
113224,healthy
113224,side
113224,gluten-free
113224,low-fat
113224,breakfast
113224,chinese
156768,low-sodium
156768,vegetarian
156768,pasta
156768,healthy
156768,dinner
156768,low-fat
156768,vegan
206004,low-sodium
206004,dessert
206004,cookie
206004,vegetarian
217167,low-sodium
217167,low-calorie
217167,vegetarian
217167,low-carb
217167,appetizer
217167,vegan
233933,shrimp
233933,low-carb
233933,salad
150522,appetizer
150522,chicken
150522,salad
239312,lunch
243182,lunch
243182,snack
255223,southern
255223,dinner
255223,creole
281794,dinner
284347,breakfast
336824,dessert
346978,soup
398556,diabetic
398556,vegetarian
398556,lunch
398556,breakfast
398556,snack
426125,vegetarian
426125,greek
426125,dinner
426125,soup
426125,vegan
445583,appetizer
474487,chicken
474487,sandwich
474487,lunch
474487,salad
495255,casserole
495255,dinner
515857,thai
515857,side
515857,rice
520550,breakfast
520550,malaysian
35941,bread
35941,english
56611,healthy
56611,bread
88209,dessert
88209,side
88209,low-calorie
88209,low-sodium
93415,dessert
93415,pie
121906,dessert
121906,pizza
121906,dinner
140821,appetizer
140821,dinner
140821,vegetarian
150459,dinner
150459,chicken
183886,low-calorie
183886,healthy
183886,low-carb
183886,low-fat
183886,dinner
183886,soup
197912,dinner
203707,french
203707,caribbean
266690,casserole
266690,dinner
266690,vegetarian
266690,baked
268719,dinner
280508,breakfast
280508,vegetarian
280508,dessert
284808,stew
284808,low-calorie
284808,low-carb
284808,chicken
345399,low-sodium
345399,italian
345399,dessert
345399,appetizer
345399,gluten-free
360392,chicken
360392,dinner
360392,soup
360429,dinner
365832,dessert
365832,diabetic
365832,low-fat
448307,breakfast
448307,gluten-free
448307,lactose-free
464717,spanish
464717,dinner
464717,low-carb
464717,chicken
492474,appetizer
492474,diabetic
492474,dinner
492474,low-calorie
500751,soup
500751,shrimp
504472,appetizer
520044,dessert
7585,low-calorie
7585,soup
7585,low-carb
7585,german
10817,italian
10817,low-calorie
10817,low-sodium
10817,lunch
10817,healthy
10817,dinner
16728,roast
16728,dinner
16728,pork
82361,dessert
82361,pudding
82361,indian
82361,bread
132180,dinner
132180,pasta
132180,shrimp
133210,southern
133210,creole
157019,casserole
157019,rice
157019,dinner
157019,vegetarian
232946,low-calorie
232946,healthy
232946,low-carb
232946,low-fat
232946,dinner
232946,chicken
268660,dinner
268660,pasta
345227,healthy
345227,low-calorie
345227,low-fat
345227,low-sodium
408628,sandwich
408628,lunch
421163,dinner
421163,low-carb
456800,chicken
456800,dinner
456800,salad
465437,low-calorie
465437,low-sodium
465437,healthy
465437,low-carb
465437,low-fat
466973,healthy
466973,mexican
466973,low-sodium
486052,low-calorie
486052,vegetarian
486052,lunch
486052,mexican
486052,dinner
487783,low-calorie
487783,low-carb
487783,noodles
487783,dinner
487783,soup
487783,chicken
488613,rice
488613,low-calorie
488613,vegetarian
488613,healthy
488613,dinner
510923,healthy
510923,breakfast
515890,pork
515890,dinner
115576,greek
115576,salad
16053,side
16053,salad
29818,side
29818,vegetarian
42143,dinner
42143,low-carb
42143,italian
71848,low-calorie
71848,low-sodium
71848,low-carb
71848,side
71848,dinner
77317,dessert
82272,chinese
92384,dinner
92384,low-calorie
92384,low-carb
99701,dessert
103538,chicken
103538,salad
119551,dessert
123410,chicken
123410,lunch
123410,salad
125072,soup
125808,salad
149239,breakfast
149239,low-carb
157215,roast
157215,italian
157215,low-calorie
157215,lunch
157215,sandwich
157215,low-carb
157215,beef
202433,healthy
202433,low-fat
202433,low-sodium
240013,appetizer
240013,low-carb
240013,chicken
255997,healthy
255997,bread
255997,vegetarian
256501,chicken
271376,low-calorie
271376,low-sodium
271376,vegetarian
271376,salad
271376,healthy
271376,low-carb
271376,low-fat
271376,chinese
271376,vegan
293532,appetizer
293532,dinner
298055,cookie
298055,dessert
298055,sandwich
338960,healthy
338960,side
338960,low-sodium
373410,side
373410,rice
379408,vegetarian
417449,mexican
417449,side
417449,lunch
9942,appetizer
9942,pork
9942,dinner
14850,pie
14850,dinner
14850,low-sodium
14850,low-carb
16789,dinner
28655,chicken
28655,lunch
28655,salad
72674,appetizer
120770,dessert
120770,low-sodium
122510,stew
122510,dinner
122510,beef
164557,indian
164557,pork
164557,roast
164557,dinner
174441,breakfast
174441,bread
219265,dessert
228342,dessert
228342,egyptian
301941,breakfast
311943,healthy
311943,low-calorie
311943,low-fat
311943,low-sodium
317478,low-carb
317478,low-sodium
317478,vegan
317478,vegetarian
366537,breakfast
369018,mexican
369018,lunch
393762,cake
393762,dessert
393762,low-sodium
430196,dessert
430262,dessert
430262,german
482066,irish
482066,bread
482066,snack
504250,fat-free
504250,low-sodium
504250,vegetarian
504250,healthy
504250,snack
504250,low-fat
504250,bread
504250,breakfast
504250,vegan
515790,breakfast
517764,dinner
517764,lunch
517764,chicken
27859,dinner
27859,low-carb
45418,appetizer
45418,southern
45418,dinner
45418,low-carb
73433,lunch
73433,low-carb
73433,appetizer
73433,mexican
73433,dinner
73433,snack
73514,indian
73514,dinner
73514,salad
75398,appetizer
75398,lunch
75398,salad
80508,salad
104298,dinner
104298,vegetarian
130138,dinner
145230,dessert
145230,pie
172970,dessert
172970,moroccan
182639,breakfast
182639,low-carb
221277,low-calorie
221277,low-sodium
221277,low-carb
277690,dinner
277690,low-carb
280853,dessert
297683,dessert
317802,vegetarian
317802,appetizer
317802,lactose-free
317802,side
317802,moroccan
317802,spanish
334229,dessert
334229,pudding
351892,pasta
351892,salad
379474,low-calorie
379474,low-sodium
379474,healthy
379474,low-carb
379474,low-fat
379474,dinner
380416,healthy
380416,vegetarian
383409,dessert
383409,low-sodium
1001,dessert
406458,low-calorie
406458,low-sodium
406458,vegetarian
406458,dessert
406458,low-carb
406458,gluten-free
416945,dinner
416945,lunch
465610,low-calorie
465610,french
465610,low-carb
465610,dinner
465610,soup
466681,pie
466681,dinner
466681,german
525627,dinner
525627,soup
525997,appetizer
525997,chicken
8819,cake
8819,dessert
60444,dinner
60444,low-carb
60444,chicken
63272,dinner
63272,chicken
64522,low-calorie
64522,lunch
64522,vegetarian
64522,healthy
64522,low-carb
64522,appetizer
66171,mexican
66171,dinner
66171,vegetarian
73113,southern
73113,dinner
81904,appetizer
81904,dinner
95836,bread
117834,dinner
118760,dinner
140537,dessert
140537,diabetic
183568,healthy
183568,low-calorie
183568,low-fat
183568,low-sodium
195448,dessert
195448,vegetarian
203589,appetizer
203589,lunch
203589,bread
203589,snack
223265,dinner
223265,beef
239776,cake
239776,dessert
243779,appetizer
264625,low-sodium
264625,lunch
264625,vegetarian
264625,healthy
264625,appetizer
264625,low-fat
264625,vegan
293085,soup
300191,dessert
300191,italian
300320,side
326755,healthy
326755,dinner
326755,chicken
340312,cookie
340312,dessert
340312,low-fat
340312,low-sodium
358272,appetizer
373368,low-calorie
373368,healthy
373368,french
373368,side
373368,low-fat
379453,side
379453,salad
415380,healthy
415380,low-calorie
415380,low-fat
415380,low-sodium
452058,soup
460151,side
460151,low-calorie
